Diet,Category,CO2_share_pct,Mass_share_pct
Amsterdam Goal (70:30),Dairy (Milk & Milkproducts),5.773453503947851,6.501950585175553
Amsterdam Goal (70:30),Cheese & Eggs,3.2391080659108806,2.275682704811443
Amsterdam Goal (70:30),Fish,1.9080421612121683,0.975292587776333
Amsterdam Goal (70:30),Plant Protein,13.787108702290976,10.403120936280883
Amsterdam Goal (70:30),Staples,24.66054458338395,34.78543563068921
Amsterdam Goal (70:30),Rice,3.9496900022183348,3.2509752925877766
Amsterdam Goal (70:30),Veg & Fruit,22.783522682099054,29.258777633289988
Amsterdam Goal (70:30),Ultra-Processed,7.08967541265475,4.096228868660598
Amsterdam Goal (70:30),Soups,2.1906059484362483,1.950585175552666
Amsterdam Goal (70:30),Beverages & Additions,0.6158011287999355,1.8205461638491547
Amsterdam Goal (70:30),Fats (Butter),0.6845885920036462,0.5201560468140443
